transaction_id,account_id,transaction_date,amount,transaction_type,merchant,location,is_fraud,high_amount_flag,time_diff,rapid_txn_flag,prev_location,location_change_flag,fraud_flag,customer_id,balance,account_status,name,age,city,account_type,join_date
T0521,A078,2026-03-08 03:45:27,5074,Credit,Brown Ltd,Lake Tiffanyport,0,False,,False,,False,False,C078,185123,Active,Jimmy Pham,58,Leestad,Savings,2025-08-05
T0598,A078,2026-03-16 10:20:24,2617,Credit,King Ltd,Evelynmouth,0,False,714897.0,False,Lake Tiffanyport,False,False,C078,185123,Active,Jimmy Pham,58,Leestad,Savings,2025-08-05
T0474,A078,2026-04-14 22:07:53,4540,Credit,Moore-Diaz,Robertland,0,False,2548049.0,False,Evelynmouth,False,False,C078,185123,Active,Jimmy Pham,58,Leestad,Savings,2025-08-05
T0604,A079,2026-01-02 16:20:46,60846,Credit,Russell Ltd,West Jamesmouth,0,True,,False,,False,True,C079,171638,Dormant,Ricardo Mendoza,29,Port Melissaport,Savings,2024-08-24
T0092,A079,2026-01-17 12:07:20,45599,Credit,"Hernandez, Davidson and Horton",Fordville,0,False,1280794.0,False,West Jamesmouth,False,False,C079,171638,Dormant,Ricardo Mendoza,29,Port Melissaport,Savings,2024-08-24
T0462,A079,2026-03-10 11:31:16,17789,Debit,"Wilson, Castillo and Branch",Ericton,0,False,4490636.0,False,Fordville,False,False,C079,171638,Dormant,Ricardo Mendoza,29,Port Melissaport,Savings,2024-08-24
T0783,A079,2026-04-20 18:38:10,55968,Credit,Phillips-Johnson,Stevenmouth,0,True,3568014.0,False,Ericton,False,True,C079,171638,Dormant,Ricardo Mendoza,29,Port Melissaport,Savings,2024-08-24
T0404,A079,2026-04-23 12:28:31,71865,Debit,"Serrano, Cole and Harris",Jennifershire,1,True,237021.0,False,Stevenmouth,False,True,C079,171638,Dormant,Ricardo Mendoza,29,Port Melissaport,Savings,2024-08-24
T0238,A080,2026-01-01 19:40:23,97412,Debit,"Doyle, Turner and Baldwin",Davenportfurt,0,True,,False,,False,True,C080,61050,Active,Taylor Downs,27,Port Zacharystad,Savings,2023-02-19
T0638,A080,2026-01-08 18:16:37,26924,Credit,Gomez-Holder,Port Danielfurt,0,False,599774.0,False,Davenportfurt,False,False,C080,61050,Active,Taylor Downs,27,Port Zacharystad,Savings,2023-02-19
T0407,A080,2026-01-18 05:39:26,42160,Credit,"Smith, Hall and Wilson",New Frank,0,False,818569.0,False,Port Danielfurt,False,False,C080,61050,Active,Taylor Downs,27,Port Zacharystad,Savings,2023-02-19
T0153,A080,2026-01-26 02:14:45,20609,Debit,Vaughan and Sons,North Nicole,0,False,678919.0,False,New Frank,False,False,C080,61050,Active,Taylor Downs,27,Port Zacharystad,Savings,2023-02-19
T0442,A080,2026-01-29 12:47:52,64778,Credit,White PLC,Davidmouth,0,True,297187.0,False,North Nicole,False,True,C080,61050,Active,Taylor Downs,27,Port Zacharystad,Savings,2023-02-19
T0772,A080,2026-02-05 14:35:15,14618,Debit,Austin-Wolf,South Susan,0,False,611243.0,False,Davidmouth,False,False,C080,61050,Active,Taylor Downs,27,Port Zacharystad,Savings,2023-02-19
T0265,A080,2026-02-09 18:19:53,2926,Debit,Williams-Quinn,South Megan,0,False,359078.0,False,South Susan,False,False,C080,61050,Active,Taylor Downs,27,Port Zacharystad,Savings,2023-02-19
T0256,A080,2026-03-08 18:52:50,39262,Credit,Chase and Sons,Port Douglas,0,False,2334777.0,False,South Megan,False,False,C080,61050,Active,Taylor Downs,27,Port Zacharystad,Savings,2023-02-19
T0430,A080,2026-03-09 05:32:20,47219,Debit,Gray LLC,West Keithmouth,0,False,38370.0,False,Port Douglas,False,False,C080,61050,Active,Taylor Downs,27,Port Zacharystad,Savings,2023-02-19
T0167,A081,2026-01-19 23:37:31,57545,Debit,Walls Group,Timothymouth,0,True,,False,,False,True,C081,3679,Dormant,Amanda Beltran,21,South Kenneth,Current,2022-03-31
T0331,A081,2026-01-25 02:27:04,88114,Debit,"Chavez, Hicks and Mcgee",New Cynthia,0,True,442173.0,False,Timothymouth,False,True,C081,3679,Dormant,Amanda Beltran,21,South Kenneth,Current,2022-03-31
T0087,A081,2026-02-01 18:53:35,21296,Debit,Young Inc,Christianbury,0,False,663991.0,False,New Cynthia,False,False,C081,3679,Dormant,Amanda Beltran,21,South Kenneth,Current,2022-03-31
T0082,A081,2026-04-24 00:44:20,33315,Credit,Richards-Burke,North Carmen,0,False,7019445.0,False,Christianbury,False,False,C081,3679,Dormant,Amanda Beltran,21,South Kenneth,Current,2022-03-31
T0063,A082,2026-01-12 14:42:36,1717,Credit,Burgess LLC,East Patricia,0,False,,False,,False,False,C082,166146,Dormant,James Thompson,33,Traciport,Current,2023-02-25
T0208,A082,2026-02-14 09:29:16,11609,Debit,"Dixon, Wilkinson and Willis",Jenniferborough,0,False,2832400.0,False,East Patricia,False,False,C082,166146,Dormant,James Thompson,33,Traciport,Current,2023-02-25
T0540,A082,2026-02-20 21:18:28,29088,Debit,Benjamin-Sanchez,North Dillon,0,False,560952.0,False,Jenniferborough,False,False,C082,166146,Dormant,James Thompson,33,Traciport,Current,2023-02-25
T0761,A083,2026-03-04 05:20:14,23204,Debit,Mercer-Snyder,Mcbridechester,0,False,,False,,False,False,C083,184714,Active,Shelby Stuart,65,West Charles,Current,2022-06-03
T0416,A083,2026-03-09 04:10:14,50088,Debit,"Wilson, Smith and Holmes",Michaelville,0,True,427800.0,False,Mcbridechester,False,True,C083,184714,Active,Shelby Stuart,65,West Charles,Current,2022-06-03
T0706,A083,2026-04-02 08:56:22,44322,Credit,Simpson-Hunter,Port Christopher,0,False,2090768.0,False,Michaelville,False,False,C083,184714,Active,Shelby Stuart,65,West Charles,Current,2022-06-03
T0450,A083,2026-04-18 22:42:29,27883,Credit,Phillips-Bruce,Jessicaport,0,False,1431967.0,False,Port Christopher,False,False,C083,184714,Active,Shelby Stuart,65,West Charles,Current,2022-06-03
T0027,A084,2026-01-14 20:03:51,3432,Debit,Reyes Group,Foxchester,0,False,,False,,False,False,C084,46093,Active,Eric Brown,57,Lake Michaelburgh,Savings,2023-04-12
T0145,A084,2026-02-19 18:09:37,96129,Debit,Wood and Sons,South Darrell,0,True,3103546.0,False,Foxchester,False,True,C084,46093,Active,Eric Brown,57,Lake Michaelburgh,Savings,2023-04-12
T0597,A084,2026-02-26 19:16:19,64633,Credit,Blanchard Group,Brianshire,0,True,608802.0,False,South Darrell,False,True,C084,46093,Active,Eric Brown,57,Lake Michaelburgh,Savings,2023-04-12
T0144,A084,2026-03-29 06:51:15,47205,Credit,Carr-Jones,Kinghaven,0,False,2633696.0,False,Brianshire,False,False,C084,46093,Active,Eric Brown,57,Lake Michaelburgh,Savings,2023-04-12
T0242,A084,2026-04-05 04:02:04,26803,Debit,Hawkins Inc,Riverafort,0,False,594649.0,False,Kinghaven,False,False,C084,46093,Active,Eric Brown,57,Lake Michaelburgh,Savings,2023-04-12
T0118,A085,2026-01-25 12:58:11,82561,Debit,Ward-Villanueva,Whitefurt,0,True,,False,,False,True,C085,58848,Dormant,Tom Thompson,43,Brianatown,Savings,2025-08-07
T0659,A085,2026-01-26 12:28:48,58696,Debit,"Warren, Reeves and Wright",Lake Erichaven,0,True,84637.0,False,Whitefurt,False,True,C085,58848,Dormant,Tom Thompson,43,Brianatown,Savings,2025-08-07
T0314,A085,2026-03-11 09:47:19,31981,Credit,Thompson-Sanders,New Chadchester,0,False,3791911.0,False,Lake Erichaven,False,False,C085,58848,Dormant,Tom Thompson,43,Brianatown,Savings,2025-08-07
T0262,A085,2026-03-20 12:54:48,64974,Debit,West-Everett,East Kellymouth,0,True,788849.0,False,New Chadchester,False,True,C085,58848,Dormant,Tom Thompson,43,Brianatown,Savings,2025-08-07
T0966,A085,2026-03-29 10:56:04,22303,Debit,Mitchell Inc,New Roger,0,False,770476.0,False,East Kellymouth,False,False,C085,58848,Dormant,Tom Thompson,43,Brianatown,Savings,2025-08-07
T0274,A086,2026-02-13 09:59:18,51877,Credit,Lee LLC,Shannonhaven,1,True,,False,,False,True,C086,88022,Active,Eric Nicholson,52,Martinezshire,Savings,2025-05-03
T0226,A086,2026-02-23 03:49:14,85217,Debit,"Thomas, Cain and Bautista",New Shannonport,0,True,841796.0,False,Shannonhaven,False,True,C086,88022,Active,Eric Nicholson,52,Martinezshire,Savings,2025-05-03
T0121,A086,2026-03-01 06:24:44,89104,Debit,"Walker, Rice and Dennis",East Rodneytown,0,True,527730.0,False,New Shannonport,False,True,C086,88022,Active,Eric Nicholson,52,Martinezshire,Savings,2025-05-03
T0589,A086,2026-03-02 14:40:21,61741,Credit,"Hanson, Schwartz and Johnson",Edwardsmouth,0,True,116137.0,False,East Rodneytown,False,True,C086,88022,Active,Eric Nicholson,52,Martinezshire,Savings,2025-05-03
T0001,A087,2026-02-18 00:10:20,41755,Credit,"Gardner, Zamora and Love",Lake Hannahfurt,0,False,,False,,False,False,C087,150608,Blocked,David Cross,45,West John,Savings,2022-12-29
T0976,A087,2026-02-27 06:26:18,9972,Debit,Hines-Gonzales,Davidborough,0,False,800158.0,False,Lake Hannahfurt,False,False,C087,150608,Blocked,David Cross,45,West John,Savings,2022-12-29
T0500,A087,2026-03-28 02:55:02,96110,Credit,"Buckley, Gonzalez and Meyer",Loriborough,1,True,2492924.0,False,Davidborough,False,True,C087,150608,Blocked,David Cross,45,West John,Savings,2022-12-29
T0788,A088,2026-01-10 19:43:49,19146,Debit,Chavez Inc,Sherriland,0,False,,False,,False,False,C088,60278,Dormant,William Page,29,East Andrew,Current,2023-06-02
T0629,A088,2026-01-23 15:04:51,66191,Debit,"Horton, Brewer and Carson",Rebeccamouth,0,True,1106462.0,False,Sherriland,False,True,C088,60278,Dormant,William Page,29,East Andrew,Current,2023-06-02
T0704,A088,2026-02-14 05:00:56,59538,Credit,"Gibson, Gutierrez and Ramsey",New Amandachester,0,True,1864565.0,False,Rebeccamouth,False,True,C088,60278,Dormant,William Page,29,East Andrew,Current,2023-06-02
T0340,A088,2026-02-28 07:37:00,91504,Credit,Mccoy-Ellis,New Heather,0,True,1218964.0,False,New Amandachester,False,True,C088,60278,Dormant,William Page,29,East Andrew,Current,2023-06-02
T0359,A088,2026-03-08 13:08:23,63788,Credit,"Romero, Flores and Cabrera",Henryside,0,True,711083.0,False,New Heather,False,True,C088,60278,Dormant,William Page,29,East Andrew,Current,2023-06-02
T0301,A088,2026-04-01 00:01:50,3825,Credit,"Ayers, Rodriguez and Marquez",West Cynthia,0,False,2026407.0,False,Henryside,False,False,C088,60278,Dormant,William Page,29,East Andrew,Current,2023-06-02
T0253,A088,2026-04-02 20:55:55,99244,Debit,Blackburn Ltd,New Jose,0,True,161645.0,False,West Cynthia,False,True,C088,60278,Dormant,William Page,29,East Andrew,Current,2023-06-02
T0484,A088,2026-04-08 18:46:28,62718,Debit,Spencer-Acosta,Hoffmantown,0,True,510633.0,False,New Jose,False,True,C088,60278,Dormant,William Page,29,East Andrew,Current,2023-06-02
T0420,A088,2026-04-11 05:45:02,64145,Credit,Smith and Sons,Rebeccamouth,0,True,212314.0,False,Hoffmantown,False,True,C088,60278,Dormant,William Page,29,East Andrew,Current,2023-06-02
T0154,A089,2026-01-30 12:38:55,83929,Credit,Jacobs LLC,Port Williamfort,0,True,,False,,False,True,C089,72472,Active,Adam Goodman,48,South Stevenshire,Current,2025-02-07
T0403,A089,2026-02-10 05:01:29,12835,Credit,Walker-Miles,Lake Jared,0,False,922954.0,False,Port Williamfort,False,False,C089,72472,Active,Adam Goodman,48,South Stevenshire,Current,2025-02-07
T0596,A089,2026-03-04 05:52:55,32303,Credit,Schneider-Clark,Petersonfort,0,False,1903886.0,False,Lake Jared,False,False,C089,72472,Active,Adam Goodman,48,South Stevenshire,Current,2025-02-07
T0952,A089,2026-03-06 23:49:14,59252,Debit,Clay-Evans,North Paulside,1,True,237379.0,False,Petersonfort,False,True,C089,72472,Active,Adam Goodman,48,South Stevenshire,Current,2025-02-07
T0631,A089,2026-03-13 02:54:36,3742,Credit,Kent-Mathews,Williamsland,0,False,529522.0,False,North Paulside,False,False,C089,72472,Active,Adam Goodman,48,South Stevenshire,Current,2025-02-07
T0714,A089,2026-04-13 19:20:05,40791,Credit,Jones-Boyer,North Ashleyberg,0,False,2737529.0,False,Williamsland,False,False,C089,72472,Active,Adam Goodman,48,South Stevenshire,Current,2025-02-07
T0939,A090,2026-01-21 20:59:15,15678,Debit,Edwards-Estes,Lynnland,0,False,,False,,False,False,C090,46009,Active,Alexandra Lin,48,Smithshire,Savings,2022-12-18
T0525,A090,2026-01-28 13:17:50,99177,Debit,Lang Inc,Lake Amandahaven,1,True,577115.0,False,Lynnland,False,True,C090,46009,Active,Alexandra Lin,48,Smithshire,Savings,2022-12-18
T0465,A090,2026-02-07 09:54:56,47464,Credit,Kennedy LLC,Newtontown,0,False,851826.0,False,Lake Amandahaven,False,False,C090,46009,Active,Alexandra Lin,48,Smithshire,Savings,2022-12-18
T0292,A090,2026-02-19 19:02:09,94854,Debit,"Young, Cameron and Watson",Travisberg,0,True,1069633.0,False,Newtontown,False,True,C090,46009,Active,Alexandra Lin,48,Smithshire,Savings,2022-12-18
T0120,A090,2026-03-21 11:40:01,28354,Credit,"Roberts, Hoover and Acosta",Port Johnny,0,False,2565472.0,False,Travisberg,False,False,C090,46009,Active,Alexandra Lin,48,Smithshire,Savings,2022-12-18
T0628,A090,2026-03-22 10:32:15,65282,Debit,"Hinton, Johnson and Wilson",Port Catherineport,0,True,82334.0,False,Port Johnny,False,True,C090,46009,Active,Alexandra Lin,48,Smithshire,Savings,2022-12-18
T0548,A091,2026-01-13 21:33:23,42888,Debit,"Vasquez, Payne and Leonard",East Jillchester,0,False,,False,,False,False,C091,39304,Dormant,Kiara Gaines,24,Port Dannytown,Savings,2024-04-25
T0037,A091,2026-01-16 14:40:54,22884,Debit,"Becker, Reyes and Smith",Port Jennifer,0,False,234451.0,False,East Jillchester,False,False,C091,39304,Dormant,Kiara Gaines,24,Port Dannytown,Savings,2024-04-25
T0656,A091,2026-02-12 01:29:26,46530,Debit,Coleman-Bell,North Kara,0,False,2285312.0,False,Port Jennifer,False,False,C091,39304,Dormant,Kiara Gaines,24,Port Dannytown,Savings,2024-04-25
T0909,A091,2026-04-12 18:42:08,6307,Debit,Pace Group,Port Sierraland,0,False,5159562.0,False,North Kara,False,False,C091,39304,Dormant,Kiara Gaines,24,Port Dannytown,Savings,2024-04-25
T0750,A092,2026-01-12 14:58:07,25036,Debit,Larson-Waters,East Williamstad,0,False,,False,,False,False,C092,109835,Active,Patrick Davis,45,Griffithtown,Savings,2021-08-28
T0849,A092,2026-02-03 08:54:16,94547,Credit,"Mendoza, Adams and Taylor",East Vicki,1,True,1878969.0,False,East Williamstad,False,True,C092,109835,Active,Patrick Davis,45,Griffithtown,Savings,2021-08-28
T0193,A092,2026-02-23 18:21:53,94392,Debit,Sellers-Beasley,Josephmouth,0,True,1762057.0,False,East Vicki,False,True,C092,109835,Active,Patrick Davis,45,Griffithtown,Savings,2021-08-28
T0666,A092,2026-03-22 01:58:58,8883,Debit,Moore-Calhoun,West Josefurt,0,False,2273825.0,False,Josephmouth,False,False,C092,109835,Active,Patrick Davis,45,Griffithtown,Savings,2021-08-28
T0509,A092,2026-04-11 16:14:03,54544,Credit,Lewis PLC,West Patrick,0,True,1779305.0,False,West Josefurt,False,True,C092,109835,Active,Patrick Davis,45,Griffithtown,Savings,2021-08-28
T0320,A093,2026-01-22 15:34:24,95172,Credit,"Nixon, Lowe and Lee",Bullockstad,0,True,,False,,False,True,C093,149817,Blocked,Michael Jackson,57,South Travisstad,Current,2024-06-19
T0479,A093,2026-01-27 13:33:34,15437,Credit,Wright PLC,North Judyton,0,False,424750.0,False,Bullockstad,False,False,C093,149817,Blocked,Michael Jackson,57,South Travisstad,Current,2024-06-19
T0427,A093,2026-02-18 13:33:37,20599,Debit,Martinez PLC,West Vincentville,0,False,1900803.0,False,North Judyton,False,False,C093,149817,Blocked,Michael Jackson,57,South Travisstad,Current,2024-06-19
T0547,A094,2026-01-17 11:38:03,65955,Credit,Williams-Perry,North Johnnyburgh,0,True,,False,,False,True,C094,3879,Dormant,Christine Graham,34,Whiteview,Savings,2024-11-25
T0961,A094,2026-01-19 06:53:07,32839,Credit,Ramsey Ltd,New Charles,0,False,155704.0,False,North Johnnyburgh,False,False,C094,3879,Dormant,Christine Graham,34,Whiteview,Savings,2024-11-25
T0670,A094,2026-02-02 02:11:15,54458,Credit,Fox-Baker,Fordport,0,True,1192688.0,False,New Charles,False,True,C094,3879,Dormant,Christine Graham,34,Whiteview,Savings,2024-11-25
T0562,A094,2026-02-07 23:42:28,33152,Debit,"Morton, Beard and Reed",South Michaelbury,0,False,509473.0,False,Fordport,False,False,C094,3879,Dormant,Christine Graham,34,Whiteview,Savings,2024-11-25
T0302,A094,2026-02-20 04:16:45,26914,Debit,"Lawrence, Curry and Williams",Kellyfort,0,False,1053257.0,False,South Michaelbury,False,False,C094,3879,Dormant,Christine Graham,34,Whiteview,Savings,2024-11-25
T0517,A095,2026-01-31 08:52:04,86031,Debit,Watson Group,Lake Richard,0,True,,False,,False,True,C095,121962,Dormant,Jasmine Herrera,26,West Randyland,Savings,2026-04-22
T0258,A095,2026-02-03 15:01:16,70938,Debit,Hughes-Jones,Port Rachel,0,True,281352.0,False,Lake Richard,False,True,C095,121962,Dormant,Jasmine Herrera,26,West Randyland,Savings,2026-04-22
T0626,A095,2026-03-08 19:12:04,34277,Credit,"Collins, Garcia and Meyer",East Danielle,0,False,2866248.0,False,Port Rachel,False,False,C095,121962,Dormant,Jasmine Herrera,26,West Randyland,Savings,2026-04-22
T0432,A095,2026-04-06 22:56:40,68202,Debit,Hall-Hunter,Webbborough,1,True,2519076.0,False,East Danielle,False,True,C095,121962,Dormant,Jasmine Herrera,26,West Randyland,Savings,2026-04-22
T0883,A095,2026-04-07 05:18:01,37090,Debit,Preston-Parrish,South Aaronbury,0,False,22881.0,False,Webbborough,False,False,C095,121962,Dormant,Jasmine Herrera,26,West Randyland,Savings,2026-04-22
T0778,A096,2026-02-07 10:02:39,57987,Credit,Henry Ltd,Hornview,0,True,,False,,False,True,C096,133237,Blocked,Samantha Curtis,36,North Danielhaven,Savings,2024-11-28
T0378,A096,2026-02-18 02:35:54,52325,Debit,Reyes-Carter,Leeberg,0,True,923595.0,False,Hornview,False,True,C096,133237,Blocked,Samantha Curtis,36,North Danielhaven,Savings,2024-11-28
T0251,A096,2026-03-31 04:39:52,15277,Credit,"Meyer, King and Wood",New Chris,0,False,3549838.0,False,Leeberg,False,False,C096,133237,Blocked,Samantha Curtis,36,North Danielhaven,Savings,2024-11-28
T0993,A096,2026-04-03 01:14:52,12107,Credit,"Ramos, Wright and Crane",South Stephenstad,0,False,246900.0,False,New Chris,False,False,C096,133237,Blocked,Samantha Curtis,36,North Danielhaven,Savings,2024-11-28
T0393,A097,2026-01-14 13:52:09,55587,Credit,Moore-Gibbs,New Joland,1,True,,False,,False,True,C097,21950,Blocked,Yolanda Johnson,60,Jessicachester,Current,2025-02-08
T0159,A097,2026-02-06 11:21:45,20094,Credit,Martin Ltd,East Victoria,0,False,1978176.0,False,New Joland,False,False,C097,21950,Blocked,Yolanda Johnson,60,Jessicachester,Current,2025-02-08
T0893,A097,2026-02-19 04:19:43,79646,Debit,"Schneider, Roberson and Jackson",Coxport,0,True,1097878.0,False,East Victoria,False,True,C097,21950,Blocked,Yolanda Johnson,60,Jessicachester,Current,2025-02-08
T0186,A098,2026-03-11 14:02:21,38855,Credit,Rubio PLC,Ericafort,0,False,,False,,False,False,C098,178820,Active,Barbara Hall,55,North Charlesside,Current,2022-10-27
T0458,A098,2026-03-28 20:45:34,15115,Debit,Lam LLC,Chaneytown,0,False,1492993.0,False,Ericafort,False,False,C098,178820,Active,Barbara Hall,55,North Charlesside,Current,2022-10-27
T0877,A098,2026-04-07 06:54:17,47541,Debit,Wells-Farmer,West Laurenborough,0,False,814123.0,False,Chaneytown,False,False,C098,178820,Active,Barbara Hall,55,North Charlesside,Current,2022-10-27
T0661,A098,2026-04-16 06:51:29,79660,Credit,David PLC,Adkinsbury,0,True,777432.0,False,West Laurenborough,False,True,C098,178820,Active,Barbara Hall,55,North Charlesside,Current,2022-10-27
T0946,A098,2026-04-18 08:52:32,78863,Debit,"Hodge, Terrell and Bennett",Jonesberg,0,True,180063.0,False,Adkinsbury,False,True,C098,178820,Active,Barbara Hall,55,North Charlesside,Current,2022-10-27
T0469,A099,2026-01-10 23:35:44,4877,Credit,Savage-Boyer,Port Karen,0,False,,False,,False,False,C099,121065,Blocked,Scott Marshall,35,Sandraville,Savings,2021-11-25
T0791,A099,2026-01-28 17:06:57,24673,Credit,Miller-Vega,Lake Johnville,0,False,1531873.0,False,Port Karen,False,False,C099,121065,Blocked,Scott Marshall,35,Sandraville,Savings,2021-11-25
T0586,A099,2026-02-06 04:39:53,51015,Debit,Moore-Watson,Robertview,0,True,732776.0,False,Lake Johnville,False,True,C099,121065,Blocked,Scott Marshall,35,Sandraville,Savings,2021-11-25
T0622,A099,2026-03-25 10:42:16,91407,Debit,"Peterson, Robinson and Mueller",Adrianshire,0,True,4082543.0,False,Robertview,False,True,C099,121065,Blocked,Scott Marshall,35,Sandraville,Savings,2021-11-25
T0879,A100,2026-01-03 16:13:54,62975,Debit,Sanchez-Fowler,Port Markborough,0,True,,False,,False,True,C100,172783,Blocked,Mark Vargas,50,South Jeffreymouth,Current,2024-09-07
T0507,A100,2026-02-11 20:22:30,82049,Debit,Brady Inc,Sethside,0,True,3384516.0,False,Port Markborough,False,True,C100,172783,Blocked,Mark Vargas,50,South Jeffreymouth,Current,2024-09-07
T0476,A100,2026-02-13 19:12:20,11771,Credit,Goodman-Cox,Allenside,0,False,168590.0,False,Sethside,False,False,C100,172783,Blocked,Mark Vargas,50,South Jeffreymouth,Current,2024-09-07
